SL NO,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,In stock?,Sold individually?,Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Position,Meta: _specifications_display_attributes,Meta: _per_product_admin_commission_type,product-url,image_url
,simple,,Resistor 1.2 ohm 1/4w,1,0,visible,,"Resistor 1.2 ohm 1/4W 5% Carbon Film Resistor. 
Features 
High Reliability Carbon Film Type 
±5% Tolerance 
Excellent Heat and Humidity Withstand Performance 
Long Life 
RoHS Compliant 
",1,0,1,Thanks for purchasing,,0.25,"Passive Components,Resistors",,Dhaka Only,1.2-ohm-1-4-w-resistor-electronics.com.bd-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-resistors/1.2-ohm-1-4w-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/1.2-ohm-1-4-w-resistor-electronics.com.bd-1000x1000.jpg
,simple,,IRF840 N-Channel Mosfet,1,0,visible,,"IRF840 N-Channel Mosfet. 
Features 
Drain-Source Volt (Vds): 500V 
Drain-Gate Volt (Vdg): 500V 
Gate-Source Volt (Vgs): 20V 
Drain Current (Id): 8.0A 
Power Dissipation (Ptot): 125W 
Type: N-Channel 
IRF840 Datasheet 
",1,0,1,Thanks for purchasing,,50.00,"Passive Components,Transistors",,Dhaka Only,LM7805-7805-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-transistors/irf840-n-channel-mosfet-parts-IC-module-sensor-arduino,https://www.electronics.com.bd/image/cache/catalog/ICs/LM7805-7805-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg
,simple,,HC-05 Bluetooth Module Breakout,1,0,visible,,"HC-05 Default Settings 
Default Bluetooth Name: “HC-05” 
Default Password: 1234 or 0000 
Default Communication: Slave 
Default Mode: Data Mode 
Data Mode Baud Rate: 9600, 8, N, 1 
Command Mode Baud Rate: 38400, 8, N, 1 
Default firmware: LINVOR 
  
HC-05 Technical Specifications 
Serial Bluetooth module for  
Arduino 
 and other microcontrollers 
Operating Voltage: 4V to 6V (Typically +5V) 
Operating Current: 30mA 
Range: <100m 
Works with Serial communication (USART) and TTL compatible 
Follows IEEE 802.15.1 standardized protocol 
Uses Frequency-Hopping Spread spectrum (FHSS) 
Can operate in Master, Slave or Master/Slave mode 
Can be easily interfaced with Laptop or Mobile phones with Bluetooth 
Supported baud rate: 9600,19200,38400,57600,115200,230400,460800. 
Where to use HC-05 Bluetooth module 
The  
HC-05 
 is a very cool module which can add two-way (full-duplex) wireless functionality to your projects. You can use this module to communicate between two microcontrollers like Arduino or communicate with any device with Bluetooth functionality like a Phone or Laptop. There are many android applications that are already available which makes this process a lot easier. The module communicates with the help of USART at 9600 baud rate hence it is easy to interface with any microcontroller that supports USART. We can also configure the default values of the module by using the command mode. So if you looking for a Wireless module that could transfer data from your computer or mobile phone to microcontroller or vice versa then this module might be the right choice for you. However do not expect this module to transfer multimedia like photos or songs; you might have to look into the CSR8645 module for that. 
",1,0,1,Thanks for purchasing,,299.00,"Active Components,Modules",,Dhaka Only,HC-05 Serial Bluetooth Module-1000x750-1000x1000.JPG,0,yes,percentage,https://www.electronics.com.bd/Active-Components/Active-Components-modules/bluetooth-module-breakout-hc-05-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/module/HC-05%20Serial%20Bluetooth%20Module-1000x750-1000x1000.JPG
,simple,,7404 / 74HC04 / 74LS04 Hex Inverters DIP14,1,0,visible,,"Product Features 
Wide Operating Voltage Range of 2 V to 6 V 
Outputs Can Drive Up To 10 LSTTL Loads 
Low Power Consumption, 20-µA Max ICC 
Typical tpd = 11 ns ±4-mA Output Drive at 5 V 
Low Input Current of 1 µA Max 
",1,0,1,Thanks for purchasing,,25.00,"Passive Components,IC",,Dhaka Only,74LS04-7404-74HC04-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-ic/74LS04-7404-74HC04-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/product-ic/74LS04-7404-74HC04-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg
,simple,,TDA2002,1,0,visible,,"TDA2002 
",1,0,1,Thanks for purchasing,,20.00,"Passive Components,IC",,Dhaka Only,large-1000x1000.JPG,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-ic/TDA2002-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/ICs/large-1000x1000.JPG
,simple,,LCD Inverter Board A7915T,1,0,visible,,"LCD Inverter Board A7915T 
Length 6"" 
",1,0,1,Thanks for purchasing,,210.00,Board,,Dhaka Only,"lcd invator1-1000x1000.jpg,lcd invator-1000x1000.jpg",0,yes,percentage,https://www.electronics.com.bd/accessories-board/LCD-Inverter-Board-A7915T,"https://www.electronics.com.bd/image/cache/catalog/display/lcd%20invator-1000x1000.jpg,https://www.electronics.com.bd/image/cache/catalog/display/lcd%20invator1-1000x1000.jpg"
,simple,,5k ohm Variable Resistor Potentiometer,1,0,visible,,"5kΩ Variable Resistor Potentiometer 
",1,0,1,Thanks for purchasing,,3.00,"Passive Components,Resistors",,Dhaka Only,502-5k-ohm-variable-mini-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-resistors/502-5k-ohm-variable-mini-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/big_resistor/502-5k-ohm-variable-mini-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg
,simple,,Resistor 30k ohm 1/4W 0.25W 1% SMD 1206 (Limited Quantity),1,0,visible,,"Specification 
Value 
Power Rating 
1/4W 
Tolerance 
1% 
Family 
RK73H 
Technology 
Thick Film 
Temperature Coefficient 
?100ppm/?C 
Minimum Operating Temperature 
-55?C 
Maximum Operating Temperature 
155?C 
Mounting 
Surface Mount 
Packaging 
Punched Paper Tape and Reel 
Case Size 
1206 
Case Style 
Molded 
Package/Case 
1206 
Product Depth 
1.6mm 
Product Height 
0.6mm 
Product Length 
3.2mm 
Product Type 
Resistor 
",1,0,1,Thanks for purchasing,,2.00,SMD Components,,Dhaka Only,SMD-1206-W-resistor-serface-mount-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/smd-components/resistor-30k-ohm-1-4w-smd,https://www.electronics.com.bd/image/cache/catalog/resistor/SMD-1206-W-resistor-serface-mount-1000x1000.jpg
,simple,,Resistor 20 ohm 1/4W 0.25W 1% SMD 1206 (Limited Quantity),1,0,visible,,"Specification 
Value 
Power Rating 
1/4W 
Tolerance 
1% 
Family 
RK73H 
Technology 
Thick Film 
Temperature Coefficient 
?100ppm/?C 
Minimum Operating Temperature 
-55?C 
Maximum Operating Temperature 
155?C 
Mounting 
Surface Mount 
Packaging 
Punched Paper Tape and Reel 
Case Size 
1206 
Case Style 
Molded 
Package/Case 
1206 
Product Depth 
1.6mm 
Product Height 
0.6mm 
Product Length 
3.2mm 
Product Type 
Resistor 
",1,0,1,Thanks for purchasing,,2.00,SMD Components,,Dhaka Only,SMD-1206-W-resistor-serface-mount-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/smd-components/resistor-20-ohm-1-4w-smd,https://www.electronics.com.bd/image/cache/catalog/resistor/SMD-1206-W-resistor-serface-mount-1000x1000.jpg
,simple,,Zener Diode 13v,1,0,visible,,"Zener Diode 13v 
",1,0,1,Thanks for purchasing,,3.00,"Passive Components,Diode/Rectifiers",,Dhaka Only,zenerdiode-13v-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-diode-rectifier/zener-diode-13v-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/sho/zenerdiode-13v-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg
,simple,,Resistor 5.1 ohm 1/4W 0.25W 1% SMD 1206 (Limited Quantity),1,0,visible,,"Specification 
Value 
Power Rating 
1/4W 
Tolerance 
1% 
Family 
RK73H 
Technology 
Thick Film 
Temperature Coefficient 
?100ppm/?C 
Minimum Operating Temperature 
-55?C 
Maximum Operating Temperature 
155?C 
Mounting 
Surface Mount 
Packaging 
Punched Paper Tape and Reel 
Case Size 
1206 
Case Style 
Molded 
Package/Case 
1206 
Product Depth 
1.6mm 
Product Height 
0.6mm 
Product Length 
3.2mm 
Product Type 
Resistor 
",1,0,1,Thanks for purchasing,,2.00,SMD Components,,Dhaka Only,SMD-1206-W-resistor-serface-mount-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/smd-components/resistor-5-1-ohm-1-4w-smd,https://www.electronics.com.bd/image/cache/catalog/resistor/SMD-1206-W-resistor-serface-mount-1000x1000.jpg
,simple,,Resistor 160k ohm 1/4W 0.25W 1% SMD 1206 (Limited Quantity),1,0,visible,,"Specification 
Value 
Power Rating 
1/4W 
Tolerance 
1% 
Family 
RK73H 
Technology 
Thick Film 
Temperature Coefficient 
?100ppm/?C 
Minimum Operating Temperature 
-55?C 
Maximum Operating Temperature 
155?C 
Mounting 
Surface Mount 
Packaging 
Punched Paper Tape and Reel 
Case Size 
1206 
Case Style 
Molded 
Package/Case 
1206 
Product Depth 
1.6mm 
Product Height 
0.6mm 
Product Length 
3.2mm 
Product Type 
Resistor 
",1,0,1,Thanks for purchasing,,2.00,SMD Components,,Dhaka Only,SMD-1206-W-resistor-serface-mount-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/smd-components/resistor-160k-ohm-1-4w-smd,https://www.electronics.com.bd/image/cache/catalog/resistor/SMD-1206-W-resistor-serface-mount-1000x1000.jpg
,simple,,Resistor 1.3k ohm 1/4W 0.25W 1% SMD 1206 (Limited Quantity),1,0,visible,,"Specification 
Value 
Power Rating 
1/4W 
Tolerance 
1% 
Family 
RK73H 
Technology 
Thick Film 
Temperature Coefficient 
?100ppm/?C 
Minimum Operating Temperature 
-55?C 
Maximum Operating Temperature 
155?C 
Mounting 
Surface Mount 
Packaging 
Punched Paper Tape and Reel 
Case Size 
1206 
Case Style 
Molded 
Package/Case 
1206 
Product Depth 
1.6mm 
Product Height 
0.6mm 
Product Length 
3.2mm 
Product Type 
Resistor 
",1,0,1,Thanks for purchasing,,2.00,SMD Components,,Dhaka Only,SMD-1206-W-resistor-serface-mount-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/smd-components/resistor-1-3k-ohm-1-4w-smd,https://www.electronics.com.bd/image/cache/catalog/resistor/SMD-1206-W-resistor-serface-mount-1000x1000.jpg
,simple,,SOIC8 SOP8 to DIP8 EZ Programmer Adapter Socket Converter Module,1,0,visible,,"Universal SOIC,SOP8(EZ) SO8 TO Dip 8 Adapter 150mil IC. 
   programmer(1.27 Pitch) and all SOP8 narrow chips. 
   Suitable for ALL-11 Series,ALL-100GANG , LT-48 Series, SuperPRO Series, TOP Series etc. 
   Support Chips: 24CXX, 93CXX and all SOP8 narrow chips. 
   Box Size:2.6cm x 2.4cm x 2cm 
",1,0,1,Thanks for purchasing,,150.00,Board,,Dhaka Only,SOIC8-SOP8-to-DIP8-EZ-Programmer-Adapter-Socket-Converter-Module-150mil-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/accessories-board/soic8-sop8-to-dip8-ez-programmer-adapter-socket-converter-module-150mil,https://www.electronics.com.bd/image/cache/catalog/module/SOIC8-SOP8-to-DIP8-EZ-Programmer-Adapter-Socket-Converter-Module-150mil-1000x1000.jpg
,simple,,Ceramic 390pF Capacitor,1,0,visible,,"Ceramic 390pF Capacitor 
",1,0,1,Thanks for purchasing,,1.00,"Passive Components,Capacitors",,Dhaka Only,101-pf-Ceramic-disk-101pF-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-228x228-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-capacitors/390-pf-ceramic-disk-390pf-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics,https://www.electronics.com.bd/image/cache/catalog/capacitor/101-pf-Ceramic-disk-101pF-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-228x228-1000x1000.jpg
,simple,,Resistor 820k ohm 1/4W 0.25W 1% SMD 1206 (Limited Quantity),1,0,visible,,"Specification 
Value 
Power Rating 
1/4W 
Tolerance 
1% 
Family 
RK73H 
Technology 
Thick Film 
Temperature Coefficient 
?100ppm/?C 
Minimum Operating Temperature 
-55?C 
Maximum Operating Temperature 
155?C 
Mounting 
Surface Mount 
Packaging 
Punched Paper Tape and Reel 
Case Size 
1206 
Case Style 
Molded 
Package/Case 
1206 
Product Depth 
1.6mm 
Product Height 
0.6mm 
Product Length 
3.2mm 
Product Type 
Resistor 
",1,0,1,Thanks for purchasing,,2.00,SMD Components,,Dhaka Only,SMD-1206-W-resistor-serface-mount-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/smd-components/resistor-820k-ohm-1-4w-smd,https://www.electronics.com.bd/image/cache/catalog/resistor/SMD-1206-W-resistor-serface-mount-1000x1000.jpg
,simple,,BC548 NPN General Purpose Transistor,1,0,visible,,"BC548 NPN General Purpose Transistor. 
Features 
Collector-Emitter Volt (Vceo): 30V 
Collector Current (Ic): 0.1A 
hfe: 110-800 @ 2mA 
Power Dissipation (Ptot): 500mW 
Current-Gain-Bandwidth (ftotal): 300MHz 
Type: NPN 
",1,0,1,Thanks for purchasing,,2.00,"Passive Components,Transistors",,Dhaka Only,D_Q_NP_10352-MLB20028322153_012014-H-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-transistors/BC548-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/ICs/D_Q_NP_10352-MLB20028322153_012014-H-1000x1000.jpg
,simple,,33uF 50V Capacitor,1,0,visible,,"33uF 50V Capacitor 
",1,0,1,Thanks for purchasing,,3.00,"Passive Components,Capacitors",,Dhaka Only,0.1uF-50v-Capacitor-electronics-com-bd-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-capacitors/33uF-50V-Capacitor-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/0.1uF-50v-Capacitor-electronics-com-bd-1000x1000.jpg
,simple,,Resistor 160 ohm 1/4W 0.25W 1% METAL FILM (Limited Quantity),1,0,visible,,"Specifications 
Power : 0.25 Watts 
Tolerance : 1% 
Low noise, Low voltage coefficient 
Resistor Type : Metal Film 
Lead Free 
RoHS 
",1,0,1,Thanks for purchasing,,2.00,"Passive Components,Resistors",,Dhaka Only,metal-film-resistor-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-resistors/resistor-160-ohm-1-4w-metal-film,https://www.electronics.com.bd/image/cache/catalog/resistor/metal-film-resistor-1000x1000.jpg
,simple,,Resistor 270 ohm 1/4W 0.25W 1% SMD 1206 (Limited Quantity),1,0,visible,,"Specification 
Value 
Power Rating 
1/4W 
Tolerance 
1% 
Family 
RK73H 
Technology 
Thick Film 
Temperature Coefficient 
?100ppm/?C 
Minimum Operating Temperature 
-55?C 
Maximum Operating Temperature 
155?C 
Mounting 
Surface Mount 
Packaging 
Punched Paper Tape and Reel 
Case Size 
1206 
Case Style 
Molded 
Package/Case 
1206 
Product Depth 
1.6mm 
Product Height 
0.6mm 
Product Length 
3.2mm 
Product Type 
Resistor 
",1,0,1,Thanks for purchasing,,2.00,SMD Components,,Dhaka Only,SMD-1206-W-resistor-serface-mount-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/smd-components/resistor-270-ohm-1-4w-smd,https://www.electronics.com.bd/image/cache/catalog/resistor/SMD-1206-W-resistor-serface-mount-1000x1000.jpg
,simple,,Breadboard/Project Board - Mini Modular (Black),1,0,visible,,"Description: 
 This black Mini Breadboard is a great way to prototype your small projects! With 170 tie points there’s just enough room to build and test simple circuits; They’re also great for breaking out DIP package ICs to jumper wires! If you run out of room, no worries, these mini breadboards can be snapped together to form larger stretches of board. It has a peel and stick adhesive backing as well as two mounting holes for M2 screws so you can anchor it down. 
Dimensions: 
 47 x 35 x 10mm 
",1,0,1,Thanks for purchasing,,35.00,Board,,Dhaka Only,Breadboard-Mini-project-board-Modular-black-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/accessories-board/breadboard-mini-project-board-modular-black-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/Breadboard-Mini-project-board-Modular-black-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg
,simple,,MQ-7 Carbon Monoxide Co Gas Sensor Module,1,0,visible,,"Product Description 
Overview 
  
Sensitive for LPG, natural gas, coal gas  
Output voltage boosts along with the concentration of the measured gases increases  
Fast response and recovery  
Adjustable sensitivity  
Signal output indicator  
Specifications 
  
Power: 2.5V ~ 5.0V  
Dimension: 40.0mm * 21.0mm  
Mounting holes size: 2.0mm  
Applications 
  
Carbon monoxide monitor  
How to Use(In the case of working with a MCU:) 
  
VCC ↔ 2.5V ~ 5.0V  
GND ↔ power supply ground  
AOUT ↔ MCU.IO (analog output)  
DOUT ↔ MCU.IO (digital output)  
Package Contains  
MQ-7 Gas Sensor x 1  
",1,0,1,Thanks for purchasing,,170.00,"Active Components,Modules",,Dhaka Only,Mq-7-Carbon-Monoxide-Co-Gas-Sensor-Detection-Module-for-Arduino-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Active-Components/Active-Components-modules/mq-7-carbon-monoxide-co-gas-sensor-detection-module-for-arduino-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/Mq-7-Carbon-Monoxide-Co-Gas-Sensor-Detection-Module-for-Arduino-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg
,simple,,Zener Diode 9.1v,1,0,visible,,"Zener Diode 9.1v 
",1,0,1,Thanks for purchasing,,3.00,"Passive Components,Diode/Rectifiers",,Dhaka Only,ziner diode pic-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-diode-rectifier/Zener-Diode-9.1v,https://www.electronics.com.bd/image/cache/catalog/diode/ziner%20diode%20pic-1000x1000.jpg
,simple,,Lipo 18650 2S 15A Li-ion Battery Charger Protection Board HX-2S-D01,1,0,visible,,"DESCRIPTION 
Features: 
- Voltage overload detection: 4.25 +/- 0.05V to 4.35V  
- Discharge voltage: 2.5 +/- 0.05V to 3.0V  
- Maximum working current: 8A  
- Working temperature: -40 - 50 ℃  
- Maximum instantaneous current: 10A  
- Lifespan: more than 50000 hours  
- Resistance: Less than 300 mΩ  
- Load Voltage: 8.4 V - 9 V  
- Size: 41 * 16 * 3.5 mm 

 
Features: 
- Voltage overload detection: 4.25 +/- 0.05V to 4.35V  
- Discharge voltage: 2.5 +/- 0.05V to 3.0V  
- Maximum working current: 8A  
- Working temperature: -40 - 50 ℃  
- Maximum instantaneous current: 10A  
- Lifespan: more than 50000 hours  
- Resistance: Less than 300 mΩ  
- Load Voltage: 8.4 V - 9 V  
- Size: 41 * 16 * 3.5 mm 
",1,0,1,Thanks for purchasing,,105.00,Battery,,Dhaka Only,"2x18650 charger-1000x1000.jpg,2x18650 charger1-1000x1000.jpg",0,yes,percentage,https://www.electronics.com.bd/accessories-battery/Lipo-18650-2S-15A-Li-ion-Battery-Charger-Protection-Board-HX-2S-D01,"https://www.electronics.com.bd/image/cache/catalog/battery/battery%20item/2x18650%20charger-1000x1000.jpg,https://www.electronics.com.bd/image/cache/catalog/battery/battery%20item/2x18650%20charger1-1000x1000.jpg"
,simple,,D2499 Silicon Diffused Power Transistor(general Description),1,0,visible,,"D2499 Silicon Diffused Power Transistor(general Description) 
",1,0,1,Thanks for purchasing,,45.00,"Passive Components,Transistors",,Dhaka Only,$_58-1000x1000.JPG,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-transistors/D2499-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/ICs/$_58-1000x1000.JPG
,simple,,STK pcb complete,1,0,visible,,"STK pcb complete  
",1,0,1,Thanks for purchasing,,250.00,Board,,Dhaka Only,stk-power-suplly-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh (jobayer ahmed s conflicted copy 2017-01-29)-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/accessories-board/stk-power-suplly-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh%20(jobayer%20ahmed's%20conflicted%20copy%202017-01-29),https://www.electronics.com.bd/image/cache/catalog/ICs/stk-power-suplly-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh%20(jobayer%20ahmed's%20conflicted%20copy%202017-01-29)-1000x1000.jpg
,simple,,LM336 Voltage References VLTG REF DIODE,1,0,visible,,"LM336 Voltage References VLTG REF DIODE 
",1,0,1,Thanks for purchasing,,35.00,"Passive Components,Others",,Dhaka Only,0000731_j177-transistor-p-channel-fet-to-92-national-semiconductors-nos-1000x1000.jpeg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-others/LM336-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/ICs/0000731_j177-transistor-p-channel-fet-to-92-national-semiconductors-nos-1000x1000.jpeg
,simple,,Workpro 38-in-1 Double Drive Stubby Ratchet Multi-bit Screwdriver,1,0,visible,,"Product Description 
38-In-1 Double Drive Stubby Ratchet Screwdriver Set Cr-V Bits ; 2 X Faster Than Standard Ratcheting; Ergonomic Handle With Slip-Resistant Rubber Grip; Convenient Thumb Switch Reverse Gear Drive 
Technical Details 
Part Number 
W021177A 
Item Weight 
1.4 pounds 
Product Dimensions 
8.2 x 6 x 2.4 inches 
Item model number 
W021177A 
Size 
full size 
Color 
Red&Blue 
Batteries Included? 
No 
Batteries Required? 
No 
",1,0,1,Thanks for purchasing,,"2,000.00",Tools,,Dhaka Only,"Workpro-38-in-1-Double-Drive-Stubby-Ratchet-Multi-bit-Screwdriver-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,710kG05PkVL._SL1500_-1000x1000.jpg,71xHx+JazEL._SL1500_-1000x1000.jpg,712oEAnaoKL._SL1500_-1000x1000.jpg,710itP+KIgL._SL1500_-1000x1000.jpg",0,yes,percentage,https://www.electronics.com.bd/accessories-tools/Workpro-38-in-1-Double-Drive-Stubby-Ratchet-Multi-bit-Screwdriver-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,"https://www.electronics.com.bd/image/cache/catalog/Workpro-38-in-1-Double-Drive-Stubby-Ratchet-Multi-bit-Screwdriver-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,https://www.electronics.com.bd/image/cache/catalog/71xHx+JazEL._SL1500_-1000x1000.jpg,https://www.electronics.com.bd/image/cache/catalog/712oEAnaoKL._SL1500_-1000x1000.jpg,https://www.electronics.com.bd/image/cache/catalog/710kG05PkVL._SL1500_-1000x1000.jpg,https://www.electronics.com.bd/image/cache/catalog/710itP+KIgL._SL1500_-1000x1000.jpg"
,simple,,Resistor 51K ohm 1/4w,1,0,visible,,"Resistor 51KΩ 1/4w 
",1,0,1,Thanks for purchasing,,0.25,"Passive Components,Resistors",,Dhaka Only,51k-ohm-1-4-w-resistor-electronics.com.bd-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-resistors/resistor-51k--1-4w-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/51k-ohm-1-4-w-resistor-electronics.com.bd-1000x1000.jpg
,simple,,Resistor 2.2 ohm 1/4w,1,0,visible,,"Resistor 2.2Ω 1/4w 
",1,0,1,Thanks for purchasing,,0.25,"Passive Components,Resistors",,Dhaka Only,2.2-ohm-1-4-w-resistor-electronics.com.bd-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/Passive-Components/Passive-Components-resistors/resistor-2.2-ohm-1-4w-electronics-bangladesh-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/2.2-ohm-1-4-w-resistor-electronics.com.bd-1000x1000.jpg
,simple,,Audio Plug - 3.5mm microphone jack,1,0,visible,,"Description: 
 This is a simple 3.5mm TRS stereo audio jack with a screw-on plastic shroud. These are great for projects that plug into headphone jacks. Stereo plugs can also be used for carrying serial comm connections! 
The outer shell unscrews to reveal solder terminals on the inside of the plug. Solder on your wires and crimp the strain relief to make a finished, professional-looking cable. 
",1,0,1,Thanks for purchasing,,5.00,Others,,Dhaka Only,audio-jack-3-5mm-plug-stereo-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg,0,yes,percentage,https://www.electronics.com.bd/accessories-others/audio-jack-3-5mm-plug-stereo-parts-ic-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh,https://www.electronics.com.bd/image/cache/catalog/conector-cable/audio-jack-3-5mm-plug-stereo-parts-IC-module-sensor-arduino-transistor-resistor-capacitor-robotics-project-electronics-bangladesh-1000x1000.jpg
